M-STFT,PESQ,MCD,Periodicity,V/UV F1,UTMOS,Audio_ID,Periodicity_RMSE
0.8494924902915955,3.8109657764434814,0.7376413205199651,0.0913548544049263,0.9691469669342041,1.4595040082931519,,
0.8083913922309875,4.356551647186279,0.25953451868420696,0.08878214657306671,0.9717223048210144,1.6551944017410278,,
0.7038920521736145,4.448599815368652,0.47562395627891835,0.05024276301264763,0.9802371263504028,1.4912407398223877,,
0.7200672030448914,4.421020030975342,0.400602979999781,0.06220987066626549,0.9772257208824158,1.5310109853744507,,
0.7257279753684998,4.319516658782959,0.25026097480688014,0.07773448526859283,0.9665653705596924,1.6052041053771973,,
0.9675477147102356,3.830108880996704,0.23724456761169885,0.08846138417720795,0.9726027250289917,2.4689698219299316,,
0.9312868118286133,4.1108317375183105,0.24421898426650746,0.07899503409862518,0.9767441749572754,2.6238300800323486,,
0.8786790370941162,3.5105297565460205,0.2467635092534539,0.10573276877403259,0.9333332777023315,1.4005329608917236,,
1.011121153831482,4.135782241821289,0.2517529684848847,0.06408143788576126,0.9599999785423279,1.8639777898788452,,
1.0687206983566284,3.9163308143615723,0.25029186277723003,0.09178806841373444,0.9453376531600952,1.5257282257080078,,
1.034559726715088,4.114412307739258,0.2578975463083827,0.08530431985855103,0.965753436088562,1.4207308292388916,,
0.6587367057800293,4.3800530433654785,0.22677559789702112,0.062151528894901276,0.9805013537406921,1.3744568824768066,,
0.6959710717201233,4.196204662322998,0.27862411086157474,0.09398441761732101,0.9455958604812622,1.4707849025726318,,
0.743013322353363,4.227384090423584,0.3186554622562371,0.05543582886457443,0.9793815016746521,1.4459526538848877,,
0.7685925960540771,4.316123962402344,0.37784699241920006,0.03988121077418327,0.9828850626945496,1.8849995136260986,,
0.7187250256538391,4.433050632476807,0.34700387789869924,0.07690410315990448,0.9803921580314636,1.836862325668335,,
0.7332568168640137,4.428226947784424,0.36557059734200636,0.04552081599831581,0.9896296262741089,1.7921816110610962,,
0.7712376713752747,4.097270965576172,0.2735975497359969,0.09279448539018631,0.9494163393974304,1.4321359395980835,,
0.686175525188446,4.2060112953186035,0.28743975496477625,0.07609467953443527,0.9816232323646545,2.558711290359497,,
0.7187568545341492,4.19037389755249,0.2673163732122988,0.07132434099912643,0.9740840196609497,2.528014898300171,,
0.7212397456169128,3.9993302822113037,0.35876429679603783,0.08982321619987488,0.9710144996643066,2.9427216053009033,,
0.7158544659614563,4.275308132171631,0.26173752564036984,0.058854684233665466,0.9792099595069885,2.384235382080078,,
0.7063696384429932,4.313877105712891,0.30568095453337074,0.07465174049139023,0.9798387289047241,2.1643893718719482,,
1.0858216285705566,4.089417934417725,0.24841831563362832,0.03289759159088135,0.9411765336990356,1.3120299577713013,,
0.8289008736610413,4.4490203857421875,0.3995101615697817,0.10020638257265091,0.9882352948188782,2.1372928619384766,,
0.733136922121048,4.268163997393388,0.36960230420703877,,0.9663308916183618,2.166069460602907,Average,0.07330677295193219
