Audio_ID,PESQ,M-STFT,MCD,Periodicity_RMSE,V_UV_F1,UTMOS
dev-other/4570/56594/4570_56594_000012_000000,4.5019917488098145,0.7045289874076843,103.20525762882683,0.04734303429722786,0.9877551020408164,1.4308958053588867
dev-other/4831/18525/4831_18525_000028_000000,4.205926418304443,0.8177582621574402,112.57849760651725,0.03692426159977913,0.971993410214168,1.9455279111862183
dev-other/4831/18525/4831_18525_000078_000001,4.324965000152588,0.8678781390190125,113.91513598119627,0.04472942650318146,0.9823321554770317,2.72603178024292
dev-other/4831/18525/4831_18525_000122_000000,4.294539928436279,0.7611983418464661,107.51394023536102,0.032243359833955765,0.974910394265233,2.893568754196167
dev-other/4831/25894/4831_25894_000022_000003,4.097125053405762,0.7239630818367004,106.11185751199584,0.04989223554730415,0.9649458253664753,2.0090956687927246
dev-other/4831/29134/4831_29134_000001_000000,4.145426273345947,0.8303160071372986,120.74754195330465,0.02608068287372589,0.9803921568627451,3.4303741455078125
dev-other/4831/29134/4831_29134_000018_000000,4.11685848236084,0.7440814971923828,118.65164394655997,0.03694814816117287,0.9878721058434399,2.4884724617004395
dev-other/5543/27761/5543_27761_000019_000000,4.127866268157959,0.6929552555084229,117.20115554241097,0.049838438630104065,0.9655172413793104,2.7967374324798584
dev-other/5543/27761/5543_27761_000065_000000,4.262916564941406,0.8150558471679688,115.84555879614537,0.059253841638565063,0.9423459244532804,2.3724608421325684
dev-other/5543/27761/5543_27761_000107_000000,4.254462718963623,0.7244942784309387,115.8141345659298,0.041249535977840424,0.9882005899705014,2.5829997062683105
dev-other/5849/50873/5849_50873_000026_000000,4.3177170753479,0.7424168586730957,103.56969650726833,0.03291791304945946,1.0,2.8314051628112793
dev-other/5849/50873/5849_50873_000074_000000,4.150903701782227,0.7323834896087646,115.4785941837363,0.028831621631979942,0.9677419354838709,1.782576084136963
dev-other/5849/50962/5849_50962_000010_000000,4.323703289031982,0.6242804527282715,105.34698886232265,0.019206687808036804,0.983666061705989,2.5772299766540527
dev-other/5849/50963/5849_50963_000009_000003,4.309811592102051,0.667772114276886,108.5666555512386,0.025477921590209007,0.9748520710059171,2.4324095249176025
dev-other/5849/50964/5849_50964_000018_000001,4.2115678787231445,0.6727860569953918,97.96801544833632,0.01865854486823082,0.9766666666666668,2.799771308898926
dev-other/6123/59150/6123_59150_000016_000001,4.1640543937683105,0.6881675720214844,113.55421955343165,0.038858938962221146,0.9887005649717514,2.5186142921447754
dev-other/6123/59186/6123_59186_000008_000000,4.226240634918213,0.7672013640403748,117.56471274129599,0.03550752252340317,0.9795918367346939,1.5977094173431396
dev-other/6267/53049/6267_53049_000007_000001,4.169358253479004,0.6675599217414856,112.41164457336522,0.060326844453811646,0.9696969696969696,1.3510934114456177
dev-other/6267/53049/6267_53049_000045_000001,4.260840892791748,0.6956883072853088,114.33955385989222,0.06523195654153824,0.9649122807017544,1.5650540590286255
dev-other/6267/65525/6267_65525_000018_000000,2.441103458404541,0.703782320022583,114.12111539819709,0.03871481493115425,0.9699570815450644,1.921966791152954
dev-other/6267/65525/6267_65525_000045_000006,4.360223293304443,0.6963865160942078,112.86110807033452,0.06933209300041199,0.9921259842519685,2.0964581966400146
dev-other/6455/66379/6455_66379_000020_000002,4.440771579742432,0.6974985003471375,114.03531584412521,0.03334549814462662,0.9732620320855614,2.35854434967041
dev-other/6455/67803/6455_67803_000038_000000,4.225389003753662,0.7458445429801941,112.8500833618189,0.038252606987953186,0.99009900990099,2.49716854095459
dev-other/6467/56885/6467_56885_000012_000001,4.204986095428467,0.8231756091117859,115.41044666088592,0.045531969517469406,0.9825970548862115,1.9967892169952393
